digestive system neoplasms.txt	parkinsonian disorders.txt	2.08943089431	0.258785733019
digestive system neoplasms.txt	cholestasis.txt	1.99166666667	0.225836320191
digestive system neoplasms.txt	leukemia, lymphoid.txt	1.73885350318	0.171229175228
digestive system neoplasms.txt	adnexal diseases.txt	1.66666666667	0.065188172043
digestive system neoplasms.txt	lipid metabolism, inborn errors.txt	2.07299270073	0.541589963682
digestive system neoplasms.txt	behcet syndrome.txt	2.30476190476	0.474116743472
digestive system neoplasms.txt	leukemia, myeloid, acute.txt	1.68148148148	0.100836320191
digestive system neoplasms.txt	collagen diseases.txt	2.17094017094	0.486128342983
digestive system neoplasms.txt	liver diseases.txt	1.63803680982	0.0192964104304
digestive system neoplasms.txt	hyperthyroidism.txt	2.44339622642	0.465315167689
digestive system neoplasms.txt	peroxisomal disorders.txt	2.57142857143	1.27148516452
digestive system neoplasms.txt	gonadal disorders.txt	1.69078947368	0.10449459488
digestive system neoplasms.txt	colonic diseases.txt	1.0414507772	-0.530861050755
digestive system neoplasms.txt	hereditary sensory and motor neuropathy.txt	2.03472222222	0.405057453089
digestive system neoplasms.txt	diabetes mellitus, type 1.txt	1.87931034483	0.187554072426
digestive system neoplasms.txt	brain diseases, metabolic, inborn.txt	2.10362694301	0.616315115048
digestive system neoplasms.txt	skin diseases, vascular.txt	2.22727272727	0.391725605198
digestive system neoplasms.txt	skin and connective tissue diseases.txt	1.68907563025	0.24333038193
digestive system neoplasms.txt	lung diseases, obstructive.txt	1.80769230769	0.0603804797353
digestive system neoplasms.txt	death, sudden, cardiac.txt	2.16981132075	0.23019180049
digestive system neoplasms.txt	neoplasms, neuroepithelial.txt	1.63793103448	-0.000685141300317
digestive system neoplasms.txt	arterial occlusive diseases.txt	1.88888888889	0.0463389656938
digestive system neoplasms.txt	gastrointestinal diseases.txt	1.06501547988	-0.473244623943
digestive system neoplasms.txt	anemia, aplastic.txt	1.98230088496	0.659989056999
digestive system neoplasms.txt	chromosome disorders.txt	1.94262295082	0.384966295276
digestive system neoplasms.txt	nephritis.txt	2.2	0.384506353861
digestive system neoplasms.txt	amino acid metabolism, inborn errors.txt	2.08333333333	0.728178368121
digestive system neoplasms.txt	lymphoma.txt	1.86206896552	0.136496267995
digestive system neoplasms.txt	liver cirrhosis.txt	2.01724137931	0.204712160049
digestive system neoplasms.txt	kidney diseases.txt	1.83474576271	0.258762606084
digestive system neoplasms.txt	heart diseases.txt	1.69111969112	0.118506658343
digestive system neoplasms.txt	exophthalmos.txt	2.44339622642	0.465315167689
digestive system neoplasms.txt	genital neoplasms, male.txt	1.76875	0.0289008586102
digestive system neoplasms.txt	intestinal neoplasms.txt	0.738805970149	-0.752408296832
digestive system neoplasms.txt	urological manifestations.txt	2.39622641509	0.0719915102143
digestive system neoplasms.txt	panuveitis.txt	2.30476190476	0.474116743472
digestive system neoplasms.txt	gram-positive bacterial infections.txt	2.00884955752	0.536537729565
digestive system neoplasms.txt	dna repair-deficiency disorders.txt	1.55797101449	0.232881408758
digestive system neoplasms.txt	eye diseases, hereditary.txt	2.00961538462	0.449260078398
digestive system neoplasms.txt	carcinoma, renal cell.txt	2.09174311927	0.313181291309
digestive system neoplasms.txt	esophageal diseases.txt	1.46086956522	-0.354624080921
digestive system neoplasms.txt	malabsorption syndromes.txt	2.056	0.220452877925
digestive system neoplasms.txt	purine-pyrimidine metabolism, inborn errors.txt	2.40186915888	0.511700188064
digestive system neoplasms.txt	neurologic manifestations.txt	1.88076923077	0.265193929758
digestive system neoplasms.txt	bone diseases.txt	1.74893617021	0.181201807045
digestive system neoplasms.txt	coronary disease.txt	1.953125	0.0629560291859
digestive system neoplasms.txt	coronary artery disease.txt	2.0	0.0630329996292
digestive system neoplasms.txt	ataxia.txt	2.01639344262	0.320805752597
digestive system neoplasms.txt	vision disorders.txt	2.47222222222	0.624910394265
digestive system neoplasms.txt	spinal cord diseases.txt	1.84666666667	0.274793435201
digestive system neoplasms.txt	autoimmune diseases of the nervous system.txt	1.81142857143	0.204360645911
digestive system neoplasms.txt	parkinson disease.txt	2.09016393443	0.273886589228
digestive system neoplasms.txt	basal ganglia diseases.txt	2.00729927007	0.294078351207
digestive system neoplasms.txt	anemia, hemolytic.txt	2.22314049587	0.725828667911
digestive system neoplasms.txt	aneurysm.txt	1.90566037736	0.196810087863
digestive system neoplasms.txt	retinitis pigmentosa.txt	2.16560509554	0.519855767584
digestive system neoplasms.txt	brain diseases.txt	1.83209876543	0.328376681065
digestive system neoplasms.txt	precursor cell lymphoblastic leukemia-lymphoma.txt	1.90076335878	0.363977846611
digestive system neoplasms.txt	skin diseases, genetic.txt	1.8	0.334739454094
digestive system neoplasms.txt	respiratory tract neoplasms.txt	1.87155963303	0.155497805071
digestive system neoplasms.txt	metabolic diseases.txt	1.78666666667	0.355279496244
digestive system neoplasms.txt	dyskinesias.txt	1.95620437956	0.288438006151
digestive system neoplasms.txt	lymphoma, non-hodgkin.txt	1.86842105263	0.192537796103
digestive system neoplasms.txt	mental retardation, x-linked.txt	1.95424836601	0.306936538056
digestive system neoplasms.txt	blood coagulation disorders, inherited.txt	2.24409448819	0.93795913082
digestive system neoplasms.txt	arteriosclerosis.txt	1.91472868217	0.0285279653247
digestive system neoplasms.txt	proteostasis deficiencies.txt	1.85714285714	0.306800726156
digestive system neoplasms.txt	disorders of sex development.txt	1.98275862069	0.474577227515
digestive system neoplasms.txt	pigmentation disorders.txt	1.83703703704	0.375439494794
digestive system neoplasms.txt	signs and symptoms.txt	1.99516908213	0.234699359432
digestive system neoplasms.txt	amyotrophic lateral sclerosis.txt	2.00884955752	0.286537729565
digestive system neoplasms.txt	goiter.txt	2.33027522936	0.332963401401
digestive system neoplasms.txt	hemostatic disorders.txt	2.10714285714	0.438778397607
digestive system neoplasms.txt	pancreatic diseases.txt	1.48275862069	-0.329770598572
digestive system neoplasms.txt	myeloproliferative disorders.txt	1.82882882883	0.220405889761
digestive system neoplasms.txt	breast neoplasms.txt	1.72519083969	0.188405327527
digestive system neoplasms.txt	cardiomyopathy, hypertrophic.txt	2.21052631579	0.677500202118
digestive system neoplasms.txt	lysosomal storage diseases.txt	2.35766423358	0.871716041983
digestive system neoplasms.txt	dwarfism.txt	2.16949152542	0.342179697467
digestive system neoplasms.txt	anemia.txt	1.92617449664	0.47350552583
digestive system neoplasms.txt	leprosy.txt	2.37735849057	0.822354354917
digestive system neoplasms.txt	genetic diseases, x-linked.txt	1.88	0.268202190735
digestive system neoplasms.txt	spondylitis, ankylosing.txt	2.2380952381	0.157450076805
digestive system neoplasms.txt	nevi and melanomas.txt	2.15740740741	0.31009557945
digestive system neoplasms.txt	musculoskeletal diseases.txt	1.69170984456	0.19524547423
digestive system neoplasms.txt	carotid artery diseases.txt	2.3679245283	0.389843469576
